,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91
47,,,,,,,,,,,,,,[320.18 537.05],[321.9319 534.6882],[325.9655 523.7586],[319.92715 535.3046 ],,[328.13846 531.54614],[333.61343 532.13446],[320.75882 539.3059 ],[332.13333 532.7926 ],,[342.83496 521.5922 ],[344.25244 528.4757 ],[340.71085 527.06024],[342.51938 529.093  ],[343.25714 536.77856],[339.2564 527.5705],[337.47858 534.0714 ],[352.0182 531.9636],[345.3021 530.9583],[353.94495 528.58716],[354.61765 528.64703],[340.04938 520.6358 ],[339.62894 528.717  ],[336.3237 523.5954],[335.01086 531.54346],[342.31818 534.4318 ],[337.88763 529.81464],[345.16058 518.7956 ],,[341.83423 527.7701 ],[347.80542 528.02704],[349.03845 519.7143 ],[350.4879  532.13043],[341.04926 530.27094],[355.55554 531.9907 ],[353.02856 535.65717],[354.4897 536.933 ],[354.4949  533.91327],[360.56735 534.8531 ],[354.08716 538.289  ],[353.2258 533.2166],[350.79263 534.0231 ],[349.51706 532.3756 ],[357.16666 534.52563],[357.0786  535.37555],[365.4251 531.7198],[381.4762  543.43915],[389.31146 539.30054],[375.74878 530.4783 ],[385.85947 543.2919 ],[389.65262 544.1684 ],[387.53073 544.69275],[387.79428 541.90857],[382.21558 549.9761 ],[387.85144 545.32574],[383.9645  543.95264],,[400.49518 542.0481 ],[396.49118 544.6735 ],[407.75   542.0946],[406.18893 535.8762 ],[405.92368 521.5496 ],,[408.11334 532.66   ],[413.04443 539.3852 ],[408.53897 549.0552 ],[408.84396 532.47516],[406.1338  533.39435],[410.0887 534.25  ],[405.33594 534.4219 ],[409.48386 535.     ],,[402.5611  544.20135],[411.4971 533.9942],[411.42776 533.41113],[410.4087 531.2087],[414.232 536.216],[410.736 534.12 ],[403.96    540.94336]
48,,,,,,,,,,,,,,[326.60214 543.17206],,[328.77838 539.427  ],[320.39572 552.1016 ],[322.4733  567.16797],[325.9375 548.8828],,[318.34848 558.7727 ],[330.60974 552.37396],[324.84506 543.28876],[327.23602 534.80743],[327.1282  538.46796],[323.96155 535.9872 ],[327.25925 534.5    ],[328.6149 544.4845],[321.7229 535.9036],[321.29092 540.5515 ],[338.96133 534.0994 ],[333.81976 530.3895 ],[344.02173 524.462  ],[340.075   507.89374],[348.6138 513.3862],[348.12 520.12],[344.17197 515.34393],[338.44254 518.8046 ],[359.416 518.392],[362.6111 516.9167],,,,,,[366.01755 502.07895],[358.51514 497.32574],[371.76562 498.89062],,[368.89075 499.58823],[367.1797 496.75  ],[371.42374 497.88983],[365.39215 501.09805],[365.4717 498.3585],,,[367.89908 496.80734],[367.0625  497.75894],[373.97116 494.84616],[366.28705 491.92593],[375.22018 488.37616],[380.08823 490.89215],[382.29214 500.21347],[383.81708 503.2439 ],[383.67743 503.4086 ],[383.93332 500.61667],[378.9     507.75714],,[390.65 507.55],[389.34232 498.43076],[396.8143  501.72858],[401.45312 497.75522],[409.2658  488.18353],[408.5341 476.7841],[414.62775 473.8102 ],[418.1542  471.52338],[416.56668 453.09445],[417.2381  451.91666],[420.35883 449.4941 ],[414.82874 448.27072],[412.17618 449.09845],[416.40588 449.77646],[425.2436 465.5064],[430.27084 465.375  ],[436.42236 464.13043],[435.65662 462.3554 ],[436.98343 460.9503 ],[436.25772 461.64432],[436.08737 462.30096],[439.2564 463.9128],[438.10345 460.81775],[444.37433 453.754  ]
49,,,,,,,,,,,,,,,[515.91113 642.7111 ],[515.1359 646.5534],[519.  643.5],[518.35 645.75],,,[519. 638.],,[518.6429 639.    ],,,,,,,[519.  634.5],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[515.3084 630.1682],,,[517.8333 635.0833],,,,,,,,,,,,,,,,,,,
50,,,,,,,,,,,,,,,[517.7941  620.41174],[517.74286 619.34283],[516.55554 627.7639 ],,[519. 620.],,[517.0345 620.7759],,[518.6923 624.8461],,,,,,[519.  613.5],[518.7273  617.63635],,,[514.9286 616.6905],[516.55316 622.2766 ],[508.19852 616.44116],[509.05756 621.45325],[507.78104 616.8978 ],[504.77216 622.3608 ],[517.9355 623.5161],[516.73016 615.74603],[511.21512 610.73254],[505.2802 617.0604],[495.84616 615.2198 ],[505.48044 612.01117],[504.12778 603.9667 ],[503.32275 615.1164 ],[496.26288 610.32477],[501.26273 619.04236],[501.8021 611.2344],[501.8377 612.2461],[500.96533 611.56433],[506.98578 613.1469 ],[502.61905 618.8381 ],[503.27054 614.2995 ],[501.0046 612.8249],[497.86606 613.1875 ],[503.95575 614.0177 ],[503.83258 614.77374],,,,,,,,,[504.87537 616.5884 ],,,,,,,,,,,,,,,,,,,,,,,,,
51,,,,,,,,,,,,,,,,[  3.3877552 477.7143   ],,,[ 11.175258 477.05154 ],[ 12.375   478.70456],[  1.967742 484.25806 ],[  4.9651165 484.86047  ],,[  3.827869 479.81967 ],[  1.6428572 476.88095  ],[  5.210084 478.06723 ],[  3.7115386 477.93268  ],[  8.956835 470.1151  ],,[  6.3727274 474.70908  ],[  6.1491714 454.40884  ],,[  4.09375 451.59375],,[  3.0827067 455.8722   ],[  3.9880953 458.01785  ],[ 13.413794 462.78735 ],[  9.720183 468.86697 ],[  5.5049505 479.47525  ],[  5.111765 473.2647  ],[ 12.076595 478.8468  ],[ 15.210191 465.07645 ],[  5.4042554 466.4468   ],[ 15.08297 457.39737],[  3.6666667 441.062    ],,[  1.5476191 446.16666  ],,[  1.9684211 451.51578  ],[  2.493671 446.9114  ],[  1.6842105 445.05264  ],[  3.7043478 444.64346  ],[  6.3986015 446.94406  ],[  5.688 438.392],[  5.2105265 443.00876  ],[  5.044643 444.10715 ],[  3.4786325 441.92307  ],[  3.16 442.28],[  9.978022 436.46704 ],[  4.7795277 435.17322  ],[ 11.342391 430.26086 ],[  3.6285715 426.35715  ],[  8.972222 430.03333 ],[  9.6947365 427.3737   ],[  8.972067 423.41342 ],[  6.949438 419.309   ],[ 11.983051 430.8305  ],[ 15.107527 425.1183  ],[  5.5927835 429.2732   ],,[  7.8995433 434.4886   ],[  6.1770334 438.66028  ],,[ 11.905064 433.39874 ],[  3.6363637 426.23486  ],[ 13.934066 422.97803 ],[ 12.516483 426.84616 ],[ 15.474748 429.20203 ],[ 20.649122 423.0702  ],[ 14.183486 423.6422  ],[ 11.990826 425.98166 ],[ 15.779817 426.88992 ],[ 11.225165 421.7616  ],[ 14.650407 419.94308 ],[ 19.050505 422.0808  ],[ 19.121212 435.26407 ],[ 17.305555 436.75925 ],[ 15.680366 435.35617 ],[ 19.493828 434.35803 ],[ 21.433071 437.59448 ],[ 16.703703 438.24692 ],[ 17.875576 433.02765 ]
52,,,,,,,,,,,,,,,,[290.   318.38],[290.2337  322.96194],,[286.61313 319.1168 ],[299.07407 323.99258],,[299.60992 323.8227 ],,,[312.64627 323.34692],[305.5175  318.83215],,,,,[310.77048 328.39343],,,[315.4853  347.90442],,,,,[335.7015 353.0597],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[330.83804 361.79352],[326.06384 343.89362],[334.651  333.4094],[334.3394  347.34546],[327.6454  343.48227],[317.1173  340.35754],[301.52664 334.52664],[300.6871  339.49078],[302.76828 339.61584],[307.0305  339.15854],[302.33334 337.36   ],[300.22974 336.6284 ],[304.8639  338.18936],[299.47427 340.4457 ],[303.97687 341.526  ],[307.11237 340.89325],[306.54892 340.82065],[304.86188 340.1326 ],[301.3149 326.4696],[297.28    315.19333],[298.01428 316.3857 ],[294.0357  316.32144],[296.4366  313.39438]
53,,,,,,,,,,,,,,,,[462.31033 471.0862 ],,[452.4673  479.29907],[456.48132 463.9299 ],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,,,,,,,,,,,,,,,,,[265.92255 298.89438],[272.0921  314.96054],,,[285.93918 325.47296],,,[290.48764 323.60495],,[290.4601  322.36197],,,[295.39905 323.23474],[297.72928 327.92264],,[302.01923 326.64743],[308.92728 324.3697 ],[298.82758 352.5747 ],,,,,[301.0198  344.22278],[291.68967 339.46207],[299.5102 317.9932],[294.8307  328.24338],[292.2     331.55334],[297.95206 331.60275],[294.22516 326.1457 ],[289.42105 338.89474],[280.60626 333.11847],[296.82312 336.63947],[293.24097 336.4518 ],[295.18073 335.2289 ],[293.55624 332.78125],[299.67294 334.91196],[291.34784 340.78986],[290.1079  334.93524],[287.06412 336.35257],[286.45807 332.96774],[295.06976 335.9186 ],[297.61176 337.3294 ],[306.33517 336.54944],[301.8278 336.8611],[307.81012 330.29745],[309.48276 334.72415],[299.06937 331.5029 ],[302.27878 332.3394 ],[301.04117 334.05884],[303.2216 332.0625],[296.95834 341.6607 ],[304.67856 339.22025],[297.89832 338.49152],[292.44766 355.78488],,,[299.02563 352.84616],,,,,,,,,,,,,,,[303.81082 341.50812],[302.55737 325.37704],[303.40762 326.66306],[297.11765 326.80212],[298.34595 323.87567]
55,,,,,,,,,,,,,,,,,[515.88696 573.3913 ],,[518.21875 575.     ],,[516.85  572.825],,[519. 578.],,,,,[519.  579.5],,,,,,[513.13043 581.913  ],,,,[515.44916 572.178  ],[518.36365 570.     ],[515.45557 562.41113],[518.2  564.52],,,[516.59033 565.9036 ],,[516.6076  562.88605],[512.4653  561.09625],[518.3571 565.1429],[514.56775 567.59357],[515.2269  567.12054],[514.209  565.9552],[516.11365 568.2273 ],[514.2585  571.39453],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,,,,,,,,,,,,,,,,,[517.8125 281.    ],,,,[512.6831 272.8521],[516.8421  268.89474],[509.25   278.9762],[509.3 268.6],[514.8099  270.44366],[510.0503  265.41342],[514.6667  266.93182],[516.791   276.25372],[513.53595 268.66013],[515.9368  273.43158],,[519.  268.5],,,[518.5625 268.    ],[517.7941 273.7353],[515.07336 271.3211 ],[512.6667  278.26532],[516.1977 294.5814],[513.2788  287.02423],,[512.9474  273.42764],[504.65308 271.45578],[514.64966 273.05838],,[515.94214 273.63635],[512.041   270.98462],[517.8485  270.33334],[516.325  275.7125],[515.6702  281.89362],[517.5122  283.73172],,,[519. 283.],[516.54285 284.17142],[515.31915 284.20212],[517.6774  282.90323],[517.6774  287.09677],[517.9677  270.32257],[518.3333  281.26666],[518.15 276.2 ],[519. 270.],[515.0291 267.6602],[516.2466 268.9041],[514.2211 268.3654],[514.09436 263.36792],[511.80768 270.2077 ],[514.717   269.37735],[511.896 268.856],[503.37778 268.54074],,,[511.5696  262.64557],[517.7568  263.78378],[516.52856 265.42856],[518.6429 274.    ],[518.6667  277.33334],,,[518.3571 275.7857],[517.8571 275.5   ],[518.63635 276.81818],[516.2857  273.75824],,,,[518.0357 273.75  ],[517.7778 277.5   ],[518.14813 277.     ],,[518.2222 279.5   ],
57,,,,,,,,,,,,,,,,,,[ 16.681082 531.85406 ],,,,,,,,,,,,[  8.375  515.9231],[ 18.97973 515.2838 ],[ 11.780876 507.71313 ],[ 17.701754 501.9123  ],[  7.287234 516.3777  ],[ 11.323354 501.83234 ],[ 12.189024 504.7805  ],[ 10.639456 498.59183 ],[  7.165563 504.39734 ],[  7.9180326 510.05466  ],[  3.1262136 504.17474  ],,[  8.158824 498.64706 ],[  2.5547945 494.19177  ],[ 10.910828 495.6433  ],[ 11.423077 488.33334 ],[ 10.628742 498.41318 ],[  5.     494.7133],[ 18.166666 495.0345  ],[ 10.265896 494.19653 ],[ 11.594118 494.62354 ],[ 11.193182 490.9034  ],[ 16.672413 491.09195 ],[  9.748663 495.14972 ],[ 10.97561 490.65854],[  9.486033 491.7989  ],[  7.836364 490.5515  ],[ 17.333334 494.32184 ],[ 17.05988 495.43115],[ 24.2   492.375],[ 19.179192 492.0925  ],[ 27.229591 486.83673 ],[ 25.03937 479.32285],[ 19.83125 484.8875 ],[ 22.35503 481.31952],[ 22.727777 481.15555 ],[ 21.20349 477.33722],[ 25.682243 463.43924 ],,,[ 21.386503 475.26993 ],[ 18.093458 472.07477 ],[ 28.867924 473.34906 ],[ 31.33913 489.31305],[ 31.475   476.78333],[ 24.959276 482.0407  ],[ 25.086666 482.69333 ],[ 20.485508 481.25723 ],[ 21.919415 480.8132  ],,[ 21.319067 475.0856  ],[ 21.451612 481.0242  ],[ 24.880733 481.83487 ],[ 13.011495 473.9138  ],,[ 20.481482 475.89505 ],[ 19.51266 476.53796],[ 18.448484 477.29697 ],,,,,
58,,,,,,,,,,,,,,,,,,[252.9931  323.26205],,,,,,,,,,,,,,,,[249.63704 331.04443],,,,[249.3038  323.05063],,[243.89473 325.16843],,,[252.11627 315.19766],[263.25 313.33],,[264.63757 310.8725 ],[251.08081 313.899  ],[261.0309  310.68042],[249.08 310.05],[240.4     314.17392],[240.17699 311.97345],[244.53572 314.32144],[238.4537  320.58334],[235.46875 318.4479 ],[232.69524 319.37143],[228.72868 321.44962],,,,[245.04688 313.5    ],,[256.5246 309.459 ],[248.46088 307.66956],[252.64706 308.89917],[251.28244 309.1603 ],[251.00757 306.90152],[250.94489 313.41733],[257.52594 309.37036],[252.44962 307.55038],[249.2766  316.32977],,,[246.32076 307.69183],,[251.69536 291.59604],[252.3268  293.22223],[251.68    294.76666],[254.0272  294.44897],[259.27084 291.6389 ],[252.84058 291.2029 ],[251.95862 291.3793 ],[255.83453 292.23022],[250.37589 290.922  ],,[258.5238  292.36734],[258.6276 291.5862],[257.1125 293.1375],[256.5394  293.97577],[256.89285 293.69644],[259.31845 297.51398],[254.58427 297.35956],[257.70187 293.77017]
59,,,,,,,,,,,,,,,,,,[282.5821  341.54477],,,,,,,,,,,,,,,,[278.7254  327.42487],[299.49207 322.22223],[300.79782 328.36066],[297.7472  323.48315],[295.2651  325.27908],[285.4309  328.34958],[274.86404 320.2807 ],[280.48953 297.46863],[269.85776 305.1164 ],[285.29922 323.5118 ],[293.71545 323.30893],[289.4074  317.84445],[285.4     329.84137],,[290.06082 330.48648],[282.2516  332.36478],[282.2312  332.04047],[280.80347 332.04623],[286.5056  333.15167],[281.1657 338.5543],[281.      331.41605],[277.75626 332.05   ],[273.07736 331.6243 ],[278.93784 332.51813],[279.96335 333.12564],[286.7902 328.9241],[279.03677 327.15808],[283.81854 323.7915 ],[289.2029  328.30072],[280.88235 327.42648],[283.89474 331.58554],[283.5225  328.58133],[284.14197 329.80865],[281.83438 339.57962],[289.2857  336.68323],[282.12048 335.5    ],[270.6542  333.02338],[288.18073 333.40964],[283.73294 337.32956],[294.13208 343.38992],[289.65173 332.38806],[293.41013 316.20224],[298.03207 322.28342],[298.07925 329.4695 ],[301.69232 329.1065 ],[306.5     327.46066],[301.3054  325.50897],[298.0791  323.61017],[300.39487 324.1487 ],[293.9899  324.46466],[300.44086 325.74194],[304.81958 325.89175],[303.76596 325.06915],[296.48172 314.22562],[295.14285 295.32654],[292.15887 283.85046],[295.13113 285.59836],,[295.15842 278.34653]
60,,,,,,,,,,,,,,,,,,[295.25372 342.14178],,,,,[292.1523  333.35098],,[295.13812 328.80664],,[297.15054 323.6989 ],[306.15182 331.15182],[320.01947 320.75323],[317.26974 324.07236],[328.7584 321.698 ],[320.78525 321.57718],[329.51614 321.97418],,[330.4909  306.62726],[333.54205 321.92523],[331.16806 325.44537],[329.38794 323.18967],,,[328.01276 323.45105],,,[323.27118 328.23163],[322.1676  319.78214],,[311.45776 327.68   ],[322.6049 328.8439],,,,[324.6239 329.6416],[316.2125  335.95834],[313.23953 326.0958 ],[310.22754 326.26346],[311.29413 323.7227 ],,[321.34952 318.6602 ],[332.95282 318.17926],[328.7519  321.81204],[339.9292  320.46902],[339.53043 319.52173],[329.47864 317.88034],,,,,[323.60657 326.0492 ],[319.05884 344.7353 ],,,[323.      346.89032],[323.69446 359.75   ],,,[322.5247 348.1111],[321.70303 350.0182 ],[324.2455  349.65268],[327.76022 347.15204],[321.91666 347.75   ],[318.97278 345.12924],[323.22076 347.39612],[317.0382  349.86624],[320.80768 350.1154 ],[324.43152 349.363  ],,[322.6331  348.08633],[321.94965 346.1151 ],[323.62238 346.81818],[325.1857  346.80713],[320.4189  344.61487],[321.52414 341.28964]
61,,,,,,,,,,,,,,,,,,[334.2243  573.65424],,,,,[329.52094 563.1395 ],[331.06958 555.54346],[332.6695 560.4068],[331.9082 557.686 ],[328.7907 553.876 ],[330.8963  563.04443],[321.4902 553.3039],[319.86316 557.6421 ],[330.17886 553.8618 ],[326.1154 558.8942],[331.83627 559.9292 ],[336.87134 550.23975],[322.36066 551.36066],,,[312.97638 561.6221 ],,[315.34167 573.625  ],[321.58228 592.94934],[314.21838 602.2414 ],[308.53845 602.62177],[317.6207  601.16095],,[316.45782 601.8253 ],[313.5618 596.1573],[323.22598 600.9322 ],[316.84067 601.7802 ],[325. 604.],,[329.77466 600.4507 ],[333.58298 603.4553 ],[323.59634 598.0184 ],[311.20456 607.9545 ],[309.69812 606.6226 ],[317.46466 606.8889 ],[318.93478 607.7246 ],[323.03967 602.9365 ],[328.92056 612.28973],[337.875   607.89905],[342.81082 605.2568 ],[337.24823 615.21277],[341.41498 616.10205],[333.79517 610.012  ],[341.39258 615.0815 ],[333.      624.58777],[336.7483 619.5374],[333.26575 619.7482 ],[323.63513 621.97974],[323.57047 608.4698 ],[323.88153 609.2275 ],[326.07007 608.9236 ],[334.11765 599.049  ],[323.97916 593.57294],[327.90714 587.5714 ],[328.3862 574.    ],[329.31848 573.2102 ],[328.73737 586.3535 ],[323.91428 585.2857 ],[322.76785 587.1429 ],[325.1157 587.5372],[320.88617 586.8455 ],[325.45038 586.67175],[328.2837  586.05676],[324.46478 586.04224],[320.0827 587.9173],[321.6015 590.5188],,[317.16837 598.4847 ],[312.8154  597.87695],[327.45764 588.3305 ]
62,,,,,,,,,,,,,,,,,,[351.7402  570.89703],,,,,,[350.     572.0642],[349.75214 573.28204],[348.872 569.44 ],[351.6   571.784],[352.1077 583.7077],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,,,,,,,,,,,,,,,,,,[488.83334 687.2714 ],,,,,,,,[491.13013 685.     ],[496.     692.3059],,,[492.20715 687.67145],[502.64902 683.13245],[490.61047 683.2907 ],[496.68115 682.71497],[488.53467 683.9505 ],,,,,[492.82858 679.11426],,,[497.0606  675.05304],[486.76666 670.7167 ],[499.33588 671.90076],[498.5944  665.87415],[500.87576 680.559  ],[496.0578 678.2948],,[504.4737 680.797 ],[505.7037  680.06665],[501.7597 676.6279],[501.30234 677.4651 ],[497.82352 681.0294 ],[498.03598 678.8993 ],[494.47223 676.4236 ],[484.87012 676.3571 ],[486.57718 679.73157],[481.67517 682.1465 ],[490.36804 682.5417 ],[483.21213 682.8939 ],[485.3783 682.3882],[500.4233  683.12885],[489.97025 685.2917 ],[492.42615 688.2102 ],[488.42307 690.8461 ],[485.77936 690.1744 ],[480.1091 696.2682],[489.3611 686.4352],,,[487.17255 686.83136],[476.74896 694.33057],[481.1     699.71875],[485.21674 690.06085],[462.2195 685.3252],[466.27737 696.1241 ],[478.60226 695.61365],[479.84375 697.1937 ],[482.12805 696.84753],[474.4083 695.4201],[472.00583 694.72095],[478.09885 695.6337 ],[470.97714 695.1314 ],[476.36932 694.9943 ],[481.42374 695.14124],[481.21054 695.76025],[480.2367 695.6805],[477.93604 696.9535 ],[479.2857 696.913 ],[479.2795 699.6398],[479.12418 698.5686 ],[476.24094 693.1485 ]
64,,,,,,,,,,,,,,,,,,[516.25   691.7273],,,,,[515.46844 686.5045 ],,[514.86896 688.2138 ],,,[514.6949 695.1525],,,[516.     695.7037],[515.65717 688.02856],[518.61536 685.6923 ],,,,,,,,[514.2593 680.6667],,[516.85187 672.85187],,,,[516.9643 679.2143],[513.9918  680.39343],,,,,,,[519.  687.5],[518.6 687.8],,,,,,,,,,,,,,,,,[515.5688 687.3945],,,,,,,,,,[519.  686.5],,,,,,,,,
65,,,,,,,,,,,,,,,,,,[517.1613 595.5484],,,,,,,,,,,,,,[515.32 591.94],[518.6667 587.3333],[517.     591.8594],[517.8421 598.    ],[518.34784 603.     ],[517.0536 599.1429],[515.93256 602.9663 ],[517.7917 592.4583],,[519.  593.5],[516.98334 599.     ],[516.4    614.5158],,,,[516.70734 612.5854 ],,[517.97144 598.2    ],[517.9167 600.1667],[516.19275 598.51807],[517.93335 601.     ],[514.5682 605.3561],[514.925 601.9  ],[513.4522 601.2803],[512.1086  600.10284],,,,,,,[509.27393 607.79565],[512.9     608.42633],[512.0452  609.03015],,,[509.66666 612.6071 ],[504.67517 612.3029 ],[493.4812 624.7444],[483.57425 610.59406],[491.52252 608.34235],[493.1282  597.38464],[500.6744  602.29456],[506.08392 598.23773],[495.44   604.5267],[493.74268 606.4737 ],[495.8581  606.72974],[500.52713 603.8062 ],,,,[509.44815 601.4593 ],[511.6652  601.30396],[513.74176 601.15936],[514.0227 601.3068],[514.2174 599.4511],[514.80646 600.6774 ],[516.16394 602.5    ],[516.4828  606.65515],[513.94006 607.2166 ],[510.071 612.426]
66,,,,,,,,,,,,,,,,,,[517.8823 672.5   ],[517.72974 665.08105],,[516.7857  674.11426],,,[513.74243 680.2197 ],,[513.03656 683.71344],[514.482  685.9856],,[514.90625 689.16406],,,[514.1638 674.3362],[516.2841 674.9091],,[512.67017 685.356  ],[512.42194 689.08673],[509.8146  690.56177],[507.41318 695.2994 ],,[507.60577 698.5673 ],,,,,[507.9643  692.72144],[505.7551 701.3469],[498.15  700.025],[492.08572 701.0571 ],[499.27274 701.36365],[490.5     701.68604],[499.67856 698.1548 ],,[497.7465 700.9718],[496.83545 700.43036],[492.63235 700.7059 ],[486.82352 700.5147 ],[491.34146 701.7805 ],,,,[498.82608 702.2174 ],,,,,,,,,,,,,,,,,,,[496.18182 702.1818 ],,,,,,,,,,,,
67,,,,,,,,,,,,,,,,,,,[181.67442 412.39536],,,,,,[179.62791 413.86047],,,[185.21622 420.     ],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,,,,,,,,,,,,,,,,,,,[261.7926  285.25186],[265.64    284.48666],[255.98592 289.8662 ],[263.43555 290.61325],,[257.32468 288.34415],,,[256.66476 289.92615],,[251.95409 290.2806 ],[252.51042 294.78647],[264.30072 297.71738],[263.0341  290.64774],[269.45212 289.78723],,[262.3784 289.9009],[258.9322  296.09323],[252.01111 292.28888],[252.45186 296.5926 ],,[248.11111 307.183  ],[250.57408 304.     ],[246.63266 310.7755 ],[243.55652 308.23477],[254.8983  305.77118],[257.20746 303.23404],[251.66667 311.85   ],[242.72592 306.62964],[251.89682 304.4365 ],[242.79832 303.21848],[235.99187 305.74796],[232.06976 305.7054 ],[236.37704 309.40985],[231.5433  314.77167],[233.85715 309.6508 ],[235.32169 309.43356],[233.38776 310.2925 ],[243.60156 316.5547 ],[244.0238 316.4127],[249.41791 313.38806],[243.96153 302.2077 ],[254.39062 304.72656],[256.616 298.512],[249.82564 294.11282],[254.83838 290.20203],[248.99371 297.53458],[247.38889 296.5486 ],[242.98877 303.27527],[250.42487 298.5337 ],[245.57591 296.73297],,,,,,,,,,,,,,,,,,,,,,,
69,,,,,,,,,,,,,,,,,,,[278.267   282.71844],[285.822   280.30365],[275.34198 282.57513],[288.31384 273.7553 ],[281.34833 285.20786],[282.61136 275.6725 ],[282.42145 284.1111 ],[280.83194 281.25632],[279.0427 288.0605],[279.42856 297.32858],[271.2147  285.28247],[270.61932 294.97726],[281.0966  294.99432],[278.40778 295.90292],[285.69458 297.17242],,[280.10947 299.84576],[280.19626 308.51868],[279.22665 304.16446],[279.54364 308.     ],[268.52274 317.51514],[262.2362 307.1811],[267.03937 287.6378 ],[260.35385 294.73077],[252.78633 294.16238],[261.70114 292.9655 ],[268.1055 296.3624],[258.54956 299.18918],[258.88 302.85],[272.05103 303.19897],[263.58447 303.85388],[261.5357 305.8259],[259.73148 303.7963 ],[262.70834 305.56018],[257.88937 310.06195],[260.0096  305.09134],[256.95773 304.69952],[255.45328 303.2243 ],[263.65714 303.46667],[261.97192 306.57864],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,,,,,,,,,,,,,,,,,,,[307.28867 637.7732 ],[311.528 644.088],[297.3111  645.42224],[306.09 634.08],[296.53967 638.9603 ],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,,,,,,,,,,,,,,,,,,,[405.97946 445.15753],[411.30414 447.19073],[422.45456 443.87012],[428.89816 440.05554],[424.1915 447.9149],[425.08334 441.00757],[426.7353  445.77206],[424.3889 442.2986],[424.92426 446.54544],[428.73972 455.6507 ],[418.95773 443.89438],[417.47467 449.5443 ],[430.76648 447.66467],[420.7586 446.2276],[427.95908 444.52048],,[422.17123 442.8493 ],[424.38297 447.58157],[423.98773 443.5399 ],[420.0774 454.6845],[425.76428 475.85   ],[420.54602 468.15338],[413.40137 484.38776],[407.0889  472.35556],[399.41666 472.625  ],[407.3684  472.10526],[406.7935  463.71738],,[398.91208 472.12088],[393.0262 473.6201],[373.66928 477.98425],[373.84616 479.19232],[372.23578 475.34146],[377.6328  476.95312],[374.02173 480.5942 ],[373.99374 476.30624],[369.83975 474.92307],[366.7736  472.57233],[371.36478 472.7673 ],[370.269  474.2807],[375.64633 468.37195],[368.25317 466.71518],[371.24243 479.14142],[377.12372 482.18558],[370.49057 491.04718],[373.97 492.7 ],[372.90475 494.     ],[372.64078 491.60193],[371.8509  489.00876],[379.27524 486.11008],[374.4537  485.00925],[364.177   482.40707],[372.68518 479.73148],[369.0104 483.8021],[365.62744 479.70587],[376.05713 477.7619 ],[367.2596  471.72116],[351.84 471.28],[353.  475.5],[353.92957 471.19717],[356.2034 468.3729],[347.5055 466.7802],[343.27 466.87],,,[338.7159  477.75568],[342.97125 477.2414 ],[336.67117 464.0946 ],[332.0096  464.62018],[331.3489  460.28418],[330.47842 459.69785],[335.20416 462.1557 ],[331.10144 458.53986],[333.7649  456.57285]
72,,,,,,,,,,,,,,,,,,,[488.5374 192.5034],[495.98676 190.98676],[486.2721  194.38095],[495.2016 191.8871],[487.86566 201.05225],[488.54544 187.56061],,[491.70993 185.43512],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
