,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91
136,,,,,,,,,,,,,,,,,,,,,,,,,,[167.42719 454.9806 ],[168.1909  456.25455],[170.79747 454.58228],[161.63792 442.7414 ],[159.53703 446.3889 ],[159.4935  449.45886],[169.6391 451.7669],,[170.25926 468.6574 ],,,,,,,,,,,,,,,,,,,[171.80821 462.28082],[173.9423  458.52884],[171.73874 458.94595],[168.5    458.6415],[173.4375  461.89062],[173.637   462.06165],[183.19424 457.95685],[173.88489 455.97842],[180.68794 452.6383 ],[188.88806 455.63434],[179.55862 454.04138],[181.35762 457.3245 ],[181.53238 456.05756],[180.46259 453.61905],[175.54088 460.5912 ],[183.74405 456.9107 ],[177.3464  456.31372],[181.5    469.9754],[179.11801 455.13043],[178.14865 456.73648],[175.84048 461.9816 ],,,[184.46297 454.3642 ],[185.60843 457.80722],[188.76582 456.4367 ],[202.64162 448.38727],[199.33333 447.32678],[185.36478 454.1635 ],[191.05618 453.21912],[184.38823 454.45294],[188.90909 453.625  ],[193.53038 453.46408],[210.46725 451.3188 ],[212.98438 444.8125 ],,,,,
137,,,,,,,,,,,,,,,,,,,,,,,,,,[378.73215  57.125  ],,[385.96988   50.198795],[375.95258   45.011856],[377.04544  49.9375 ],[391.65244  46.92683],[382.33334   45.614037],[386.54776  45.89809],[382.42447   45.593525],[386.17532   48.064934],[389.77304  51.00709],[387.66418  46.28358],[396.7551    50.918365],,[398.9762    55.857143],[392.66666   43.121952],[382.91263   50.281555],[381.9261    47.130436],[388.73557  39.83173],[387.316  30.568],[379.11942  39.03731],[370.14374  34.55625],[380.88095   37.345238],[371.6798   40.84729],[373.80792  41.20339],[371.1214    39.774567],[374.18436   39.782124],[368.94287   43.422855],[369.3   37.65],[367.85715  37.94857],[363.74612  36.11399],[367.75238   37.461906],[364.71634   40.783653],[370.52063  36.9433 ],[367.0335   36.20112],[373.70834   28.484375],[363.74014   43.401573],[354.90427  50.20213],[357.51685   52.617977],[356.7841    53.840908],[356.5139   50.76389],[349.8875  59.2125],[356.3721  55.7093],[362.23785  61.23301],[347.98  77.6 ],[357.7931   71.56322],[365.9158    60.978947],[370.675  59.2  ],[358.29587  54.16568],[363.83423   56.636364],[354.6928    56.052288],[353.26175   57.060402],[356.52112  57.06338],[367.78906   50.382812],[371.8239   42.74843],[370.04666  42.48   ],[375.96738   45.108696],[379.08734  32.42358],[383.40436   32.991302],[386.45728  32.41453],[398.9225    35.379845],[396.05634   35.542255],[396.60562   36.732395],[397.90475   36.134922],[400.56464   39.605442],[396.58087  36.80147],[399.75397  34.15873]
138,,,,,,,,,,,,,,,,,,,,,,,,,,[398.97937  36.28866],[402.48026  33.     ],[402.28735  42.07471],[392.5977    32.155174],[391.6316  41.5731],[406.11688   43.175323],[393.637     43.856163],[399.74826   42.174824],,[399.12338  41.16234],[403.85065   47.701298],[402.1375  42.1625],,,,[404.25      40.583332],[395.0072    46.309353],[399.7922    55.077923],[386.58783  52.47973],[384.75583   42.465115],[391.08725  44.81879],[383.2102    39.522293],[399.68143   39.247787],[404.42743   31.008064],[411.99213  32.66142],[414.5      30.40351],[421.4188    29.709402],[416.65656   31.989899],[420.27777   26.564816],[430.4535    15.261628],[443.39285   27.471428],[452.3506    33.446217],[467.42856   26.530613],[459.89215   20.343138],[454.54053  16.35135],[463.125     15.038462],[466.37646  21.37647],,,[468.10645   23.670967],[468.18503   17.140968],[460.6293    23.025862],[467.52228   17.821863],[465.09225   16.398523],[476.23233   19.353535],[474.70874   14.631068],[475.11914   14.740072],[478.61615   13.646464],[471.1901    32.008263],[449.3739    30.669565],[456.44962  38.08527],[455.2903   41.98387],[456.808  42.072],[459.09482   41.327587],[453.32654   38.316326],,[465.1095    27.620438],[461.83334   26.833334],[476.06015  35.6391 ],[479.99173   35.066116],[479.66364   32.136364],[479.06723   32.294117],[480.57574   30.992424],[485.73572  31.37857],[487.61655   33.345863],[482.00757   31.477272],[486.14178   27.380596]
139,,,,,,,,,,,,,,,,,,,,,,,,,,[22.233644 52.392525],[23.236025 49.93789 ],[23.748386 52.92903 ],[13.331395 42.470932],[15.00637  44.802547],[22.47244 41.25197],[11.291429 41.234287],[19.109589 44.246574],[13.5     64.14773],[ 8.889952 48.27751 ],[13.891026 48.294872],[10.666667 42.063065],[ 7.7247705 48.46789  ],,,[ 4.422078 44.915585],[ 3.4692307 48.23077  ],[ 0. 45.],,,[ 3.9919355 42.620968 ],[ 4.25641 35.30128],[13.67094  36.179485],[ 7.815261 36.975903],[13.112245 32.69388 ],[13.377358 30.754717],[19.093458 32.11215 ],[17.021898 29.635036],[18.631578 24.045113],[13.979695 29.654821],[13.382883 30.72072 ],[20.87013  32.541126],[ 6.955801 40.96685 ],[ 9.389344 62.64754 ],[ 4.279412 63.433823],[ 7.514056 62.4498  ],[14.266273 62.319527],[17.886957 47.217392],[24.  47.4],[20.313559 49.51695 ],[20.350878 47.2193  ],[21.00909  41.163635],[28.38532 39.48624],[24.592234 38.495144],[24.234177 45.66456 ],[14.666667 37.375   ],[11.803827 41.75598 ],[ 2.7052631 41.294735 ],,[ 3.4210527 47.23158  ],,,,,,,,,,[24.818182 50.727272],[24.988094 51.845238],[23.659794 52.01031 ],[23.596153 52.798077],[23.86 52.22],[25.583334 54.458332],[22.13402 53.01031],[23.483147 49.820225]
140,,,,,,,,,,,,,,,,,,,,,,,,,,,[105.75926 638.7963 ],,[ 97.89655 638.4138 ],[ 97.07059 642.8588 ],[112.0084  639.22687],[102.89286 639.8571 ],[108.18367 637.9184 ],,[ 98.34314 639.35297],[ 98.06061 643.798  ],[ 94.97143 638.6    ],[ 93.624 642.456],[ 90.24468 634.59576],[ 86.05785 635.4628 ],[ 96.74678 627.1588 ],[ 90.38007 634.1255 ],[ 82.88346 631.8421 ],[ 92.37716 625.609  ],[ 91.84091 640.9773 ],,,[ 96.6556 631.1286],[ 86.93252 635.30676],,[ 89.25   637.7202],[ 94.44149 640.43616],[ 89.46342 646.8293 ],[ 89.989845 644.7919  ],[ 85.83  643.845],,[ 94.300415 645.5144  ],[ 94.28692 646.6667 ],[101.3617 643.    ],[ 89.310074 645.1938  ],[102.137566 641.39685 ],[100.072365 634.3816  ],[ 87.34013 635.6871 ],[ 89.28169 638.3662 ],[ 85.576645 639.4526  ],[ 83.01987 633.24506],[ 89.70518 643.1554 ],[ 83.86957 649.7283 ],[ 82.30769 648.2308 ],,[ 88.4086  647.62366],[ 86.79245 652.1604 ],[ 82.12308 657.12305],[ 96.12727 647.12726],[ 93.425   646.43335],[ 97.156715 637.0261  ],[ 97.04985 638.6129 ],[ 97.85887 637.0524 ],[ 98.97531 635.786  ],[ 94.34274 633.8468 ],[ 91.79695 632.88324],[ 96.53636 635.0136 ],[ 92.62722 633.69824],[ 98.20395 634.2303 ],[101.52147 632.2147 ],[101.201385 631.06946 ],[100.67153 633.0073 ],[106.825874 632.38306 ],[107.776535 632.2011  ],[108.695656 633.3967  ],[104.36464 631.9171 ],[107.74359 639.29486]
141,,,,,,,,,,,,,,,,,,,,,,,,,,,[272.37332 510.69333],,[260.60785 515.86273],[257.91263 520.19415],[269.86487 516.5405 ],[264.02817 524.05164],[271.53845 523.7769 ],,[268.1888 525.4545],[268.9781  532.27734],[264.80283 530.4648 ],[263.46854 535.9161 ],[255.46227 547.7075 ],[250.07272 539.1909 ],[245.21828 529.4365 ],[241.61482 502.     ],[231.56061 501.0909 ],[242.57037 502.06668],[242.01419 490.70212],[256.37097 490.35483],[246.19728 497.4626 ],[256.54614 496.59232],[256.1215  496.57944],[257.26733 498.9307 ],[255.95918 497.65308],[264.3158  497.97076],[268.72223 509.125  ],[259.6946 517.0239],[254.21469 518.322  ],[252.85207 518.4793 ],[264.3487 506.6842],[264.55862 509.27585],[271.01398 505.3007 ],[263.04166 504.85416],[270.53473 502.69446],[275.5778  508.05927],[268.08  506.488],[272.52524 509.9495 ],[270.99167 508.3    ],[274.97415 505.3707 ],,[273.27618 509.8857 ],[268.49506 508.2376 ],,[275.25848 514.63135],[272.1771  512.03125],,[280.4818 506.4909],,[281.24243 517.41815],[280.96533 520.60114],[281.1228 519.4561],[283.35226 518.9659 ],[276.6131 520.6786],[274.05978 519.50543],[277.39584 521.0677 ],[269.36685 519.7337 ],[273.00626 520.175  ],[277.80133 519.2649 ],[277.42075 518.6768 ],[276.00586 516.69006],[275.94943 517.43823],[276.7784 518.8352],[280.54395 521.5    ],[276.33707 521.76965],[279.26965 518.6517 ]
142,,,,,,,,,,,,,,,,,,,,,,,,,,,,[  0.88461536 196.1923    ],,,,,,,,[  1.5833334 194.58333  ],[1.6666667e-01 1.9250000e+02],,,,[  5.6770186 193.03105  ],[  3.05  202.925],,,[  0.8076923 195.11539  ],,,,,,,[  0.6363636 205.31818  ],,[  6.1354837 208.52904  ],[  4.779412 212.89706 ],[  5.178082 208.04109 ],[  2.1343284 201.01492  ],[  1.68 201.94],[  5.889447 198.91457 ],[  2.5813954 197.41861  ],[  6.0547266 188.91542  ],[ 10.788733 193.73709 ],[  4.4064517 191.51613  ],[  7.5896225 194.11792  ],[  4.2262774 196.29198  ],[  4.8402777 194.76389  ],[  2.4794521 204.19179  ],[  5.1490684 196.90062  ],[  3.3846154 201.11539  ],[ 12.318182 196.34091 ],[  5.125683 204.60655 ],[  4.75    205.13158],,[ 13.302197 195.48901 ],[ 18.941177 205.89594 ],[ 25.863468 212.78229 ],[ 28.883333 209.64166 ],[ 32.08276 207.46207],[ 31.405172 213.50862 ],[ 29.579365 205.15874 ],[ 27.193548 208.65323 ],,[ 13.474576 200.0678  ],[ 17.101265 200.6329  ],[ 18.494253 198.64368 ],[ 18.227272 200.68182 ],,[  8.933333 193.26666 ],,,[  3.84 195.52],[  6.4949493 190.32323  ]
143,,,,,,,,,,,,,,,,,,,,,,,,,,,,[  0.  559.5],[3.3333334e-01 5.5800000e+02],,[  1.2173913 553.26086  ],,[  2.122807 551.5439  ],[  1.5833334 551.9167   ],,[  0.  558.5],,,[  4.7213116 560.65576  ],[3.0769232e-01 5.6153845e+02],[  4.330769 562.4308  ],[  2.366197 569.78876 ],[  0.6923077 568.6923   ],[  3.5826087 564.48694  ],[  4.5597014 554.57465  ],[  4.552239 563.3134  ],[  1.2    559.6667],[  1.3846154 550.7692   ],[  1.4523809 543.6667   ],[  1.7222222 545.7778   ],[  0.90625 543.90625],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,,,,,,,,,,,,,,,,,,,,,,,,,,,,[  1.6875 525.5   ],,,[  6.12093 531.1535 ],[  1.5625 532.4583],[  5.2356324 529.76434  ],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,,,,,,,,,,,,,,,,,,,,,,,,,,,,[ 38.179485 623.37177 ],,[ 28.40146 618.7883 ],[ 41.233578 614.55475 ],[ 33.669014 616.5211  ],[ 42.4 618.4],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,,,,,,,,,,,,,,,,,,,,,,,,,,,,[ 43.223682 527.3553  ],,[ 31.261538 528.5     ],[ 40.333332 524.5346  ],[ 34.38255 522.07385],[ 44.434525 519.9286  ],,[ 38.927006 519.9854  ],[ 36.648647 527.86487 ],[ 34.503704 523.23706 ],[ 29.306667 526.80664 ],,[ 30.767124 537.5685  ],[ 35.84756 518.5671 ],[ 28.921686 522.5422  ],[ 40.47826 528.058  ],[ 50.433823 525.8603  ],[ 48.517483 518.7273  ],[ 49.594593 525.5473  ],[ 65.708336 522.4167  ],[ 53.984497 520.2403  ],[ 48.044777 524.43286 ],[ 47.962265 524.09436 ],[ 47.69863 515.9041 ],[ 57.708107 513.5189  ],[ 53.295082 518.54645 ],[ 53.77128 515.80316],[ 50.867405 511.65747 ],[ 46.5625  506.16666],[ 53.554287 509.96    ],[ 52.442707 511.71875 ],[ 60.93897 511.28638],[ 54.531403 512.2029  ],[ 62.258217 507.21127 ],[ 72.055046 517.13763 ],[ 65.62295 514.38525],[ 66.45082 514.9836 ],[ 64.59664 511.63025],[ 62.96454 507.66666],[ 55.378048 518.2317  ],[ 61.272728 515.37573 ],[ 54.747128 517.7241  ],[ 46.377777 519.01483 ],[ 55.44371 515.2318 ],[ 51.789062 520.875   ],[ 65.65354 511.84253],[ 62.677685 516.3058  ],[ 52.93846 508.06152],[ 64.10619 514.48676],[ 62.32353 517.098  ],[ 67.5045 515.8108],[ 68.03419 516.3077 ],[ 62.59596 514.2222 ],[ 59.67213 516.73773],[ 64.76923 518.3162 ],[ 63.326733 518.26733 ],[ 72.8617  517.93616],[ 78.17326 520.6485 ],[ 69.252174 520.87823 ],[ 61.857143 522.25275 ],[ 62.438774 524.1429  ],[ 63.55696 522.83545],[ 67.84722 526.7778 ],[ 62.25714 525.75714],[ 67.088234 519.80884 ]
147,,,,,,,,,,,,,,,,,,,,,,,,,,,,[160.19588 385.5464 ],[150.73648 375.58783],[152.14452 379.04047],[159.8258  384.20645],[152.75484 383.85806],[158.72794 382.79413],[173.86154 387.73846],[178.68323 377.62732],[185.21951 378.68292],[185.57895 371.1184 ],[182.72626 370.77655],[181.62015 384.78296],[171.82576 376.22348],[177.58707 377.33832],[178.7483 361.2789],[170.     359.4142],[178.56442 357.0184 ],[178.14557 348.6266 ],[177.26506 360.96988],[161.37373 354.0202 ],[172.73685 357.8509 ],[166.58035 359.2143 ],[169.94354 356.89517],[167.99193 354.5    ],[173.34427 356.09015],[164.98291 362.96582],[165.18965 359.7845 ],[161.1628  358.17828],[158.57018 358.0614 ],[155.63031 368.17575],[166.66667 361.72357],[173.22807 360.11404],[169.65541 350.93918],[181.07071 348.9495 ],[186.48672 347.22125],[190.4197  350.41968],[193.84782 352.40762],[193.69698 350.01514],[195.40178 344.25446],[180.28282 344.101  ],[187.45192 340.71155],[182.27434 338.9292 ],,[185.19801 336.77228],[181.81633 340.4592 ],[177.55959 343.77203],[192.84    341.86545],[184.11551 332.99088],[183.3     337.85556],,,[190.7732  342.90723],[186.07843 345.39215],[182.16484 342.1099 ],[186.64647 341.8889 ],[179.94382 340.85394],[186.20987 340.76544],,[193.81319 338.42856],[193.98901 337.989  ],[188.67769 331.2314 ],[193.5443 341.3924],[196.67046 343.76135],[195.66884 347.13312],[197.40541 344.73422]
148,,,,,,,,,,,,,,,,,,,,,,,,,,,,[172.64568 465.01575],[164.43243 453.00674],[165.45775 454.54227],[180.71739 450.8768 ],[183.17816 456.72415],[180.07031 446.47656],,[178.10852 444.1938 ],[180.17323 449.6378 ],[177.65413 444.6391 ],[174.93431 450.49634],[175.51181 461.7244 ],[172.2963 454.6148],[185.52667 442.64667],[169.99213 438.66928],[162.57895 435.6316 ],[170.25175 435.05594],[167.45695 429.4437 ],[166.78313 441.09637],[162.96227 441.13837],[149.31659 451.35678],[167.81503 446.66473],[168.19884 447.81287],[169.85988 443.88535],[173.53017 442.5431 ],[179.92741 446.07257],[165.15063 449.75314],[166.72368 450.0263 ],[171.77907 447.9535 ],[178.42516 450.6587 ],[180.0719  447.09805],[186.58278 442.51657],[181.37662 441.77274],[185.27338 437.02878],[189.3007  444.16785],[202.31902 433.81595],[205.45029 434.50293],[204.12727 436.0182 ],[203.88484 433.63635],[195.26707 442.86957],[199.86748 440.83133],[179.38461 442.92307],[165.97386 452.09805],[163.56311 444.15533],[161.51852 448.4074 ],[173.96124 448.58914],[160.25    453.27112],[149.86667 446.51556],[165.35    445.81668],[163.54471 449.4309 ],[163.94737 447.95615],[167.57265 446.0684 ],[163.94545 444.73636],[159.38739 446.13513],[163.24138 446.93103],[157.16522 447.3652 ],[162.04716 447.6698 ],[170.9649 437.4123],[173.69077 435.245  ],[175.15828 433.1151 ],[168.84822 441.375  ],[168.26271 440.72882],[174.3789  440.28125],[173.31737 435.3533 ],[170.45143 419.62857]
149,,,,,,,,,,,,,,,,,,,,,,,,,,,,[182.65741 377.72223],,[174.32065 376.43478],[188.34445 378.1111 ],[179.61578 378.27896],[185.03209 377.29947],[188.16364 395.36365],,,,,[199.49619 387.96182],[195.58742 380.46854],,[174.35484 382.03226],[164.62434 379.16403],[174.20526 377.3158 ],[172.82321 370.29834],[185.15315 378.3063 ],[176.408 372.896],[188.7183 373.4507],[184.24026 373.2857 ],[188.6879 374.7452],[187.7764 371.3913],[191.3464 369.8693],[182.6319  372.23926],[182.65    371.15625],[179.78572 368.89285],[178.5223  366.81528],[180.65874 359.77777],[179.55963 360.17432],[189.34042 357.39008],[187.72667 366.81332],[197.4161 361.    ],[202.6831  361.35916],,,,[194.01935 354.55484],[188.92531 352.79254],[195.292 348.408],[191.98361 345.8306 ],,[189.40239 345.28687],[189.5619  347.43173],[184.0841  355.61682],[182.94872 341.64102],[189.73381 344.17267],[189.50249 343.5821 ],[188.38272 344.98764],[191.64503 345.75955],[198.63187 345.87363],[195.47826 342.5739 ],[190.01184 346.07693],[194.49474 346.87894],[187.87978 344.3552 ],[201.03683 332.92633],[207.96465 335.0101 ],[210.33173 332.73077],[202.84883 340.59302],[202.36041 347.39594],[203.53488 342.5    ],[214.88171 338.00537],[210.08    338.17715],[210.15828 336.1223 ]
150,,,,,,,,,,,,,,,,,,,,,,,,,,,,[274.5 538. ],,,,,,,,,,,,,,,,,,,,[268.1745 541.5302],[262.      541.62744],[261.4771 543.0784],[260.2207 541.    ],[263.9236 541.3472],[258.19852 547.41174],[257.9225  544.17053],[254.28682 543.8372 ],[253.60318 543.63495],[261.6929 543.874 ],[261.854   544.18976],[267.76923 541.1119 ],[262.28082 539.8973 ],[273.6014  534.38464],[279.75   538.3264],[269.88406 535.558  ],[273.68033 537.93445],[273.65353 537.7087 ],[274.02963 534.3259 ],[265.89432 543.14636],[273.29752 538.719  ],[269.65466 536.64026],[273.1889  538.76666],[272.81396 535.7752 ],[271.22314 539.64465],[278.31332 536.5467 ],[287.85367 516.0305 ],[275.7073 506.2622],[268.68466 514.7054 ],[268.336 512.664],[267.89017 509.45663],[271.30487 508.62805],[266.49673 509.89542],[254.95364 520.53644],[250.27884 513.6058 ],[245.10477 513.4667 ],[251.23894 514.18585],[255.74767 513.35516],[256.0202 513.7778],[253.87912 512.0879 ],[255.67961 514.17474],[256.7554 515.7986],[259.85184 517.79895],[254.6923 514.2692],[251.88506 511.17242]
151,,,,,,,,,,,,,,,,,,,,,,,,,,,,[278.88495 419.15045],,,[277.2404 404.375 ],[271.307  397.0351],[276.3547  395.35043],,[263.36957 400.92392],[264.05554 405.86667],[266.5771  399.24228],,,,[269.4709 392.5291],[265.31223 399.457  ],[253.25641 401.77777],[249.5608  390.72296],[248.00694 382.93054],[239.64444 390.43332],[234.30974 386.16815],[234.625   381.28125],,[229.66667 384.16666],[226.09525 393.90475],,,,,,,,,,,,,,,,[226.17198 402.57324],[229.71338 397.77707],[226.90396 396.36157],[222.14084 399.04227],[237.12329 395.17123],[240.02118 400.63135],[236.76126 411.15317],[229.11578 420.8158 ],[218.22043 413.12366],[227.05914 421.16666],[225.71739 423.33694],[229.15384 423.45642],[232.33163 422.7194 ],[227.51819 422.3818 ],[207.42052 432.06152],[195.99405 439.61905],[190.8631  442.32144],[179.36539 442.76282],[184.2313  442.14285],[193.3369  454.70053],[206.61304 455.81305],[204.59663 459.61343],[206.07455 460.     ],[207.9749 464.9205],[200.84477 466.13358],[204.7637  462.26028]
152,,,,,,,,,,,,,,,,,,,,,,,,,,,,[  8.0451975 577.01697  ],,[  8.848276 564.66205 ],[  9.121951 567.34753 ],[ 10.00637 558.6051 ],[ 16.98125 557.     ],,[ 10.634147 553.3049  ],[ 11.542857 558.67426 ],[  6.279793 551.98444 ],[  6.0390244 556.6146   ],[ 11.672414 538.88794 ],[  7.557252 539.19086 ],[ 10.779661 540.9898  ],[  3.8454545 529.8091   ],[3.750e-01 5.265e+02],[  5.642336 525.7299  ],[  2.3802817 531.8873   ],[  1.6603774 542.3585   ],[  1.6304348 530.3261   ],,[  1.6470588 523.32355  ],[  2.532258 524.0484  ],[  1.8139535 523.06976  ],[  4.388889 527.7315  ],[  1.6388888 532.3611   ],[5.000e-01 5.375e+02],[  5.4260354 538.98816  ],[  4.6906476 536.2302   ],[  1.0681819 540.4318   ],[  0.56666666 540.3       ],,[4.2857143e-01 5.4150000e+02],[  3.4084506 546.0986   ],[  8.971963 549.17755 ],[ 16.385826 549.6693  ],[ 18.      550.25806],[ 15.587156 550.58716 ],[ 14.226087 548.29565 ],[  8.      556.06085],[ 14.615385 551.2789  ],[ 12.116505 550.25244 ],,[ 17.245098 546.55884 ],[ 25.949276 548.1957  ],[ 29.287037 550.5093  ],[ 23.491228 547.0965  ],[ 25.352564 535.7308  ],[ 16.835938 531.875   ],[ 16.33793 532.1586 ],[ 13.504132 519.5124  ],,,,,,[ 14.312849 528.095   ],[ 15.257732 528.0516  ],[ 16.005 527.14 ],[ 16.90625 529.9821 ],[ 18.239584 533.2448  ],[ 36.02222 535.14813],[ 38.493977 539.6988  ],[ 35.439392 546.      ],[ 33.405407 552.4973  ]
153,,,,,,,,,,,,,,,,,,,,,,,,,,,,[158.01863 408.42236],,,[163.52432 396.3946 ],[151.74144 399.35742],[157.82222 397.65186],[168.13208 406.44025],,,,,[171.59259 411.19754],[166.83333 403.34525],[167.38171 419.58603],[152.95935 420.52844],[144.04839 419.4355 ],[151.96063 419.15747],,[150.25874 421.8951 ],[143.87248 417.46307],[156.09677 419.9484 ],[148.7716  419.67902],[151.99367 419.3924 ],[150.95428 417.8343 ],[157.5934  418.77472],[150.35754 424.15643],[159.47644 429.4136 ],[153.90547 428.398  ],[146.92433 416.06485],[153.73656 418.1559 ],[157.82098 403.96295],[159.24324 416.04865],[151.40933 415.3005 ],[157.01666 411.     ],[162.23685 414.6    ],[165.5803  422.39377],[158.67213 413.34427],[155.86111 415.72223],[156.8375 412.9875],[151.25926 423.14197],[157.76646 403.9521 ],[150.51794 401.55383],[144.85185 401.12964],[154.31885 398.79227],[151.84546 402.6591 ],[152.83983 417.02597],[132.47931 428.65173],[122.65694 423.45255],[127.879005 431.36655 ],[128.22917 434.2743 ],[130.84192 433.3883 ],[134.79506 432.06714],[129.55515 431.77573],[127.254684 431.83896 ],[129.08696 433.05072],[124.32331 430.3534 ],[130.07446 430.95035],[134.17029 429.3768 ],[133.85715 427.6813 ],[132.22858 429.2    ],[132.65979 429.46393],[133.86441 428.2339 ],[135.30196 432.24313],[134.88785 413.9673 ],[136.02353 399.05884]
154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[214.51086 502.86957],[210.06024 504.53012],[219.10588 500.8941 ],[210.56209 499.52942],[217.98639 498.33334],,[207.33696 498.92392],[208.43011 506.48926],[204.41667 503.75   ],[200.13792 509.0542 ],[205.54854 525.28644],[197.20493 517.8279 ],[190.97917 529.7917 ],[190. 508.],[182.89362 501.1915 ],,[189.62263 498.5283 ],[188.51968 511.95276],[181.64  511.136],[194.98485 511.99243],[185.18182 513.14874],[186.13971 515.3823 ],[186.74815 511.72592],[192.02963 514.03705],[187.34027 518.6528 ],[185.4812 509.8797],[184.52307 511.56152],[181.39694 514.5496 ],[186.54135 512.8421 ],[186.05927 514.44446],[192.9077  506.42307],[185.92741 502.4516 ],[193.632 497.168],[199.2406 501.4361],[206.84567 492.88272],[210.7044  494.36478],[209.53206 495.39102],[209.21622 490.73648],[204.2037 498.9321],[208.93124 496.8    ],[206.50725 496.05072],,[208.44366 493.5141 ],[207.13077 493.54614],,[215.21213 490.5303 ],[204.29323 482.406  ],[211.07826 490.48697],[210.33582 493.83582],[213.44737 491.78946],,[208.4762  490.49207],[206.40298 490.42538],[210.50371 490.8074 ],[204.48 492.08],[209.53488 492.03876],[213.77373 492.83212],[213.4     494.43848],[211.32825 494.458  ],[210.02158 494.80576],[212.76642 494.24088],[217.12605 497.2857 ],[212.4569 496.7931],[215.57259 493.5645 ]
155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[359.47827   54.347828],[357.05594   62.482517],,[362.        59.265488],,,[365.87976   59.050632],[370.76434   61.980892],[370.53912  50.53913],,,,[358.45056  52.76923],[351.6348    58.408695],[344.73584   57.537735],[354.31372   56.026142],[349.8       49.745453],[342.7802    53.824177],[340.2596  49.25  ],[340.53125   51.604168],[341.68967   53.051723],[342.05933   54.008476],[348.83942   56.883213],[335.45334   43.706665],[329.84146   43.109756],[334.9114   38.20253],,,[340.6135    45.374233],[334.18518  50.51852],[333.68643   54.381355],[336.8701    62.007874],[346.2195  59.    ],[349.39734  63.02318],[336.8813   62.98561],[339.43002   65.320816],[350.96582   72.948715],[339.21115   60.131474],[315.78815   55.508476],[322.26892   51.478992],[315.05264   53.429825],[308.8242   66.93407],,,[315.85715  72.10714],,[321.07657   74.138756],[328.8645   79.79355],[329.24667  78.58667],[330.92517   77.972786],[333.83008  77.96732],[330.89236  75.54709],[335.84268  74.02247],[341.8764   74.61798],[336.8846   75.59615],[341.40158   75.125984],[346.91177  75.05147],[347.18655  77.1194 ],[345.30234   77.325584],[346.27658  78.32624],[345.39417  78.81022],[348.25735  81.45588],[340.3885  83.    ],[340.50366  77.39416]
156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[363.8915   29.26415],[364.92175  33.03913],[386.83945  33.35321],[379.72064  29.17409],[388.08334  22.22826],,[388.7762    14.272727],[391.2565    18.256506],[389.8855    10.274809],[395.37296   19.782787],[395.28424   37.335617],[388.6014    32.423077],[404.19812  29.45283],[398.42477   36.123894],[387.28357  33.22388],[393.8305    31.491526],[390.0246    19.729507],[391.03333  34.275  ],[383.336  27.304],[396.8846    27.990385],[388.36206   26.155172],[390.46722   27.221312],[391.7342    27.177216],,,[392.9201    21.561983],[393.02667   19.453333],[390.36722   18.540983],[401.02942  21.80147],[404.31863   23.152542],[416.6026   22.40391],[413.58334  21.33046],[421.3729    17.833334],[409.92142  26.02143],[401.7963    23.765432],[404.11044   25.570553],[401.7024    26.815475],[402.28482   24.392405],[397.5774    32.708332],[404.0414   29.31361],[396.9326    28.533709],,[400.16568   24.893492],[399.57745   30.021128],,[390.32324  31.59091],[379.32257  25.57527],[371.31186   27.833899],[374.57144   28.272108],[375.47803   31.868132],[389.69608   33.509804],[382.79803  32.93596],[379.78156   31.470873],[370.8421   37.36842],[363.40817   36.469387],[368.19803   35.673267],[368.6854    33.044945],[369.2404  34.    ],[366.50452   33.792793],[366.1982    36.963963],[366.4434   36.90566],[371.24762   37.142857],[365.23077   35.346153],[367.81308  32.28972]
