,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91
27,,,,,,,,,,,,,,,,,,,[ 98.44538 614.13446],[105.24806 613.03876],[ 92.9916 612.2941],[ 99.84892 604.2086 ],[ 95.60305 616.15265],[100.11972 607.6197 ],[108.78125 615.1953 ],[107.7563 617.2605],[112.     617.6457],[119.93388 627.3719 ],[118.12295 614.5574 ],[121.7381  618.84125],[130.48387 620.6989 ],,,,,,,,,,[126.22876 632.27454],[124.210884 641.517   ],[114.94156 642.2013 ],[123.64557 639.7025 ],[122.28824 630.2059 ],[121.93252 640.60126],[115.25309 637.7716 ],[129.46104 639.1299 ],[123.77059 640.3647 ],[124.82123 641.31287],[122.79082 639.03064],[128.85204 640.59186],[122.061615 645.2986  ],[119.81132 641.86163],[116.72043 640.086  ],[115.713615 638.9812  ],,,,,,,,,,,[123.      653.34906],[123.48092 647.0611 ],[115.975204 640.281   ],[ 98.88971 637.08826],[119.510345 637.1655  ],[115.916084 637.979   ],[107.82143 633.3036 ],,,,,,,,,,,,,,,,,,,
28,,,,,,,,,,,,,,,,,,,[105.86325 607.42737],[111.166664 623.2619  ],[ 99.      622.60657],[105.81159 615.442  ],[102.23141 626.50415],[107.03597 618.6907 ],[112.448 625.712],[114.96722 623.9262 ],[117.86777 625.7686 ],[124.108696 636.71014 ],[113.57365 624.1163 ],[113.62044 628.11676],[124.1938 627.8605],[113.945816 631.2611  ],[122.44444 627.628  ],,[116.94142 629.1548 ],[114.32796 635.7957 ],[120.80488 633.5756 ],[117.74459 640.026  ],,[120.36601 655.48364],[117.39639 639.99097],[114.13636 647.61816],[105.38596 648.5702 ],[115.53704 648.78705],[115.31035 641.9828 ],[114.067795 651.1356  ],,[117.823006 646.8053  ],[112.04425 648.36285],[112.831856 650.3717  ],[109.86207 648.569  ],[115.3967 650.9669],,,,,[124.14356 641.4752 ],[125.641975 645.0617  ],[133.44022 640.413  ],[129.52873 641.5172 ],[137.07608 636.962  ],[142.56995 639.1295 ],[129.66463 632.95734],[136.54404 635.63214],[131.88109 636.74054],[131.30814 631.7151 ],[126.51515 641.7394 ],[129.18408 632.7015 ],[126.15076 626.4221 ],,[128.3615  623.79346],[125.52353 626.6    ],[123.545975 639.75287 ],[125.51049 630.5944 ],[117.04196 620.38464],[109.520836 612.8542  ],[106.81651 613.34863],[109.254906 614.08826 ],[113.62281 610.8333 ],[106.52941 610.5966 ],[103.05825 611.8544 ],[106.818184 609.13635 ],[101.53968 606.3016 ],[104.0113 599.3277],[107.70588 599.21765],[108.46524 596.40643],[105.81356 595.14124],[106.62802 588.74396],[109.76106 586.08405],[115.36449 591.9813 ],[114.07273 588.2091 ],[117.37795 581.96063]
29,,,,,,,,,,,,,,,,,,,[142.76576 172.     ],,[141.31667 173.50833],,,,[156.77235 166.68292],[156.60674 169.     ],[172.51445 166.57803],[175.86928 180.20262],[170.14865 172.46622],[168.4436 178.3985],[186.09459 181.62613],[174.75723 184.1156 ],[182.63277 180.22034],[190.63121 197.13475],[185.30188 200.95598],[188.68452 208.14285],[186.44809 203.39345],[186.1799  210.22751],[182.90909 196.16364],[177.1282  192.41667],[193.16788 194.48175],[189.73196 201.74226],[180.53061 201.08163],[190.75221 202.60178],[186.48085 196.64255],[189.34546 183.77272],[184.6     181.25217],[198.26262 180.48485],[193.28462 182.71538],[195.50746 182.75374],[196.18462 180.55385],[201.      182.13387],[195.48305 186.23729],[190.81538 179.1    ],[188.39436 165.38733],[185.77373 165.59125],[194.78226 162.30646],[186.04918 159.45082],[194.7742 153.1371],[189.49219 153.35938],[196.91971 149.50365],[202.70866 155.3937 ],[205.58376 162.47716],[208.23225 162.64516],[208.61594 162.07246],[210.37614 157.16513],[209.22882 157.42372],[208.31818 162.68831],[202.92969 161.44531],,,[198.59259 155.03087],[195.66667 152.2695 ],[195.99019 142.64215],[180.64319 129.50705],[180.86568 131.22388],,,,[190.16667 133.07954],[181.22464 134.47826],[187.16667 135.81885],[181.81366 137.69565],[186.64667 136.28   ],[198.73781 130.37195],[208.17055 150.20155],[205.0511 149.0949],[201.09091 143.40404],[202.74725 143.87912],[208.0241  146.01205],[201.14433 142.70103],[203.68628 138.58824]
30,,,,,,,,,,,,,,,,,,,[150.15958 178.2234 ],[151.54706 174.5    ],[148.2     180.38667],[158.69737 172.82895],[151.70732 176.80487],[153.6207  166.91379],[156.61177 175.45882],,[157.91304 164.89854],[166.08075 174.1118 ],[155.03 168.75],[154.85149 174.0594 ],[167.56 171.66],[156.96053 170.69737],,[160.65741 178.43518],[157.3077  166.22116],[159.25 172.62],[159.4327  167.26923],[156.47437 153.84616],,,[164.98485 155.35606],[160.95276 166.34645],[153.4     160.41052],[165.88235 164.51872],[177.67708 149.42708],[172.      149.89412],[166.17757 149.29907],[181.59259 156.17284],[175.93478 157.79347],[177.82106 155.9579 ],[177.08911 152.23763],[181.77083 153.66667],[177.36539 158.63461],[175.57843 154.73529],[169.61458 156.25   ],[168.54082 157.69388],[177.74269 161.88889],[178.     167.9342],[187.75824 163.8901 ],,[188.93056 156.59723],[194.53932 162.7191 ],[194.51064 156.43971],[197.81119 155.46153],[196.95918 154.59184],[198.82979 152.70921],[195.32143 159.50714],[202.53847 153.06154],[196.21187 153.94916],,[191.05988 154.1976 ],[186.34077 156.7486 ],,[193.39131 154.59421],[188.5241  154.10242],[183.46153 158.24359],[183.40678 160.60452],[185.60089 159.5426 ],[202.83815 167.16763],[197.6568  163.02367],[193.8512 163.2619],[189.47475 159.09091],[184.77359 161.48112],[191.11165 158.8932 ],[191.1926  164.87407],[200.92746 170.06735],[197.54167 169.48438],[208.92465 169.80821],[209.00719 168.35971],[212.17123 171.56165],[204.71428 168.0068 ],[205.31944 161.95833]
31,,,,,,,,,,,,,,,,,,,[186.22641 182.8868 ],[190.40384 181.4327 ],[180.08064 187.25   ],[188.90756 184.94958],[179.19492 197.65254],[180.67073 183.47562],[185.54839 182.23387],[180.7109  178.94313],[177.79375 181.175  ],[182.76216 190.52972],[176.52515 180.50279],[170.49701 187.92815],[176.67154 179.21898],[169.892 172.984],[163.5055  167.43956],,[171.0625  166.23125],[176.1854  171.15169],[179.32935 165.83832],[157.3496  172.29268],[162.43478 176.1884 ],[155.4671  173.57237],[165.86613 168.33858],[160.9035  178.26315],[153.08 177.68],[163.00714 180.71428],[164.54335 174.1156 ],[162.20116 183.25287],[155.07408 178.41481],[167.55556 181.21568],[162.5061  183.46951],[163.95032 183.70807],[163.5896  180.95375],[166.9947  183.38095],[162.04411 184.47794],[158.39706 183.33824],[152.70079 178.16536],[151.7311  178.71428],[160.38333 179.45   ],[174.04903 176.5    ],[177.45795 162.3458 ],[171.44579 159.27711],[172.01042 160.875  ],[178.23457 168.7284 ],[177.7807  175.38597],[183.25676 173.46622],[192.7013  179.74026],[194.22858 181.23215],[187.1472  188.30457],[193.33775 183.351  ],[188.34 181.32],[190.72539 208.34715],,,[195.21495 198.61682],,,,[204.66412 198.8855 ],[209.26447 192.16528],[214.39716 180.71631],[211.48201 174.25899],[207.50725 175.65942],[214.17778 173.91112],[211.24428 175.12978],[219.24812 175.33083],[223.61482 176.06667],[223.78358 176.8806 ],[223.26973 162.76973],[223.02614 166.04575],[223.51749 165.78322],[226.78418 169.90648],[222.23944 167.0845 ],[225.45033 160.19867]
32,,,,,,,,,,,,,,,,,,,[206.65 178.45],,,,,,,,,,,,,,,,,,,,[206.3622 172.6063],[197.37279 184.28403],,[183.42763 192.79605],[172.74757 206.27185],,,,,,,,,,,,,,,[158.44186 194.74419],[167.52632 191.94737],[160.21506 188.7742 ],[167.37624 186.53465],[173.81818 192.98181],[163.7623  194.51639],[167.8     194.08461],[168.04274 192.52136],[166.86957 191.17392],[158.67647 201.80147],[164.35173 198.91724],[158.29411 198.15033],[167.6138  209.28276],[158.80795 199.66225],[156.03355 201.90604],,[166.67683 194.21951],[157.10286 184.71428],[164.29814 192.81366],[163.      195.60898],[165.475   193.58125],[167.      196.02367],[162.10345 191.6207 ],[157.61874 194.925  ],[158.43225 200.69678],[149.90625 204.16875],,,,,,,,,
33,,,,,,,,,,,,,,,,,,,[438.20102 163.63918],[442.25882 165.45882],[431.0341  169.11363],[440.63727 168.04903],[436.3405  176.95259],[436.865   166.85654],[442.56995 174.5285 ],[440.54272 169.72864],[441.27026 173.09729],[443.7486  181.64246],[434.2268  173.07216],[427.82956 170.30682],,[427.76624 156.7013 ],,,[428.157   154.56198],[430.09375 160.21875],[427.8409 153.9697],[426.85495 158.38931],,,[436.6092  164.62643],[430.4762  157.60318],[433.3063  148.35135],[441.3209  146.44029],[441.547   140.66667],,,[443.13434 149.00746],[438.39417 150.52554],[438.24823 152.48936],[439.87128 152.19801],[443.33334 155.78094],,,[436.17648 157.45589],,[433.93683 157.23158],[432.3889 159.1   ],,[432.7857  157.41072],,,,[445.12  158.432],[443.0752  156.22557],,,[450.18182 149.78787],,,,,,[458.8784 147.75  ],,[440.24753 145.9307 ],[438.86316 149.91579],[441.5913  153.26086],[444.9469  155.31859],[440.7843  159.29411],,,,,,[442.76636 161.02803],[440.31915 159.97873],[441.93152 162.47945],,[446.12195 163.21951],,
34,,,,,,,,,,,,,,,,,,,[443.67816 137.39081],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,,,,,,,,,,,,,,,,,,,,[ 58.826088 574.6667  ],[ 46.532608 578.663   ],[ 55.19457 573.75116],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,,,,,,,,,,,,,,,,,,,,[ 76.      570.21124],[ 64.86207 573.2931 ],[ 73.2381 569.4127],[ 65.44086 579.4194 ],[ 64.95385 569.1539 ],[ 68.27869 572.16394],[ 65.207794 567.8831  ],,[ 71.833336 579.5833  ],[ 63.390804 567.8276  ],[ 61.38356 572.548  ],[ 73.064514 567.47314 ],[ 64.08 569.02],[ 70.32   567.3467],[ 80.64103 578.3504 ],[ 63.966103 569.4407  ],[ 66.1625 575.1375],[ 62.88    570.38666],[ 60.235954 575.7865  ],,,[ 52.93182 567.01135],,[ 53.172413 570.89655 ],[ 47.22222 571.52527],[ 48.141415 562.7273  ],[ 46.462265 574.5377  ],[ 40.84946 570.6344 ],[ 52.864582 571.7083  ],[ 46.54717 573.9245 ],[ 46.66355 574.62616],[ 46.24528 571.81134],[ 51.24528 572.8396 ],[ 45.06 576.73],[ 45.07921 573.1584 ],[ 41.202248 571.9888  ],[ 39.88298 570.06384],[ 47.  572.5],[ 45.204082 573.95917 ],[ 46.745613 587.4825  ],[ 42.23301 583.     ],[ 50.636364 580.3939  ],[ 52.74775 581.74774],[ 43.34694 582.40814],[ 47.66949 582.70337],[ 44.556522 582.88696 ],[ 44.029125 578.69904 ],[ 47.649483 574.5567  ],,[ 48.70968 569.07526],,[ 52.88421 566.0421 ],[ 50.31915 569.57446],[ 52.103092 584.7629  ],[ 48.737373 577.3535  ],[ 38.15929 567.646  ],[ 46.194916 577.5763  ],[ 46.091667 574.05    ],[ 47.903225 575.9355  ],[ 50.932774 577.      ],[ 49.125 577.15 ],[ 45.669422 577.6942  ],[ 47.84426 580.09015],[ 43.050846 578.0932  ],[ 44.00885 578.1593 ],[ 42.92453 573.3396 ],[ 43.7807 573.2544],[ 39.42056 571.00934],[ 43.414635 575.63416 ],[ 46.234783 576.6261  ],[ 49.46281 579.438  ],[ 45.130436 592.8     ],[ 45.688072 588.1468  ]
37,,,,,,,,,,,,,,,,,,,,[ 82.690475 555.8095  ],[ 71.861786 559.39026 ],[ 80.43662 554.9718 ],[ 74.36471 564.1353 ],[ 75.71605 555.0247 ],[ 78.59322 557.37854],[ 76.42519 552.3622 ],[ 81.91919 558.4343 ],[ 87.456314 559.8932  ],[ 77.99152 549.3983 ],[ 77.663635 553.4727  ],[ 90.30232 547.94574],[ 80.13513 548.0901 ],[ 87.57944 547.6729 ],,[ 81.53333 548.275  ],[ 82.02679 555.9018 ],[ 79.34314 552.7451 ],[ 77.307014 557.9737  ],,,[ 80.83969 556.145  ],[ 76.97196 555.54205],[ 66.2477 553.9541],,,,,,,,,,,,,,,,,,[ 71.89855 566.49274],[ 79.37668 565.4708 ],[ 70.86885 563.26776],[ 78.92453 551.43396],[ 74.32653 550.517  ],[ 72.07143 557.3214 ],[ 67.77778 554.2778 ],,[ 74.75961 563.4711 ],[ 81.464645 571.8687  ],[ 78.854164 561.11456 ],[ 75.88 562.72],[ 78.83696 567.34784],[ 76.314285 560.2357  ],[ 65.314606 555.2079  ],[ 72.333336 550.61615 ],[ 71.195656 553.90216 ],[ 73.8     553.12634],[ 76.14286 551.3238 ],[ 70.35849 549.8019 ],[ 67.23424 550.8198 ],[ 66.15315 550.5135 ],[ 58.741936 547.94354 ],[ 62.737705 547.0328  ],[ 67.453125 544.3281  ],[ 65.684616 547.2846  ],[ 63.43885 548.0863 ],[ 60.811188 547.6853  ],[ 62.47945 546.71234],[ 66.09804 549.9542 ],[ 55.52174 567.913  ],[ 57.960785 563.902   ]
38,,,,,,,,,,,,,,,,,,,,[448.80884 147.82353],[436.13266 152.17346],[445.4174  148.86087],[441.3729  158.44067],[442.33334 154.61333],[448.33102 157.42758],[451.      154.16043],[447.6519  155.51898],[449.02127 164.07979],[433.6     158.16667],[432.52475 161.45544],[441.2973  166.28378],[429.98132 165.8972 ],[435.7264  160.87737],,[433.4684  168.05263],[433.94797 173.2081 ],[431.5922  167.81564],[431.09042 172.07979],,[430.9271  175.20833],,[430.9785  170.78494],[422.96155 152.41539],[431.46295 152.13889],,,,[430.313   153.83969],[426.96124 153.23256],[424.2072  137.87387],[423.86713 134.6923 ],[430.29453 134.82191],[424.0633  139.56963],[422.42105 138.61185],[421.15976 136.71005],[417.53976 134.90341],[425.4885 139.9253],[423.48102 143.70253],[430.98764 140.43828],[426.55634 141.57042],[434.24677 139.92207],[437.9013  141.95395],,[434.44537 142.57143],[432.97638 142.09448],[435.2124  139.78761],,,[431.44232 145.26923],,[438.5     148.89285],[436.72043 148.11829],,,[432.9565  135.35869],,,,,,,,,,,,,,,,,
39,,,,,,,,,,,,,,,,,,,,[519.  258.5],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,,,,,,,,,,,,,,,,,,,,[450.86023 139.32259],,[444.92538 137.08209],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[444.07477 141.28972],[445.3669  139.89928],[453.0511  149.30656],[451.483   158.67346],[455.66956 155.88696],[460.65546 158.32773],,,,[449.94058 159.33168],[453.29413 156.34842],[459.47522 154.1405 ],[463.81818 145.98051],[462.54193 147.71613],[463.95425 151.15686],[466.2035  149.88373],[467.94507 152.94505],[461.26315 151.26901],[462.14633 151.57317]
41,,,,,,,,,,,,,,,,,,,,,[435.52307 141.56154],,[438.8175  146.54015],[444.406   144.27068],,,,,[440.7     152.50833],,[441.0303  157.75757],,[440.85883 151.77647],,[433.42392 146.07608],[433.18332 150.15   ],[432.63965 144.9009 ],[433.72073 149.96396],,,[439.85205 151.44388],[440.64355 155.91089],,,[433.79425 151.35406],[430.87793 162.03287],[414.47787 157.71681],,,[426.45517 154.53104],[426.4257  152.65541],[431.40323 154.74193],[426.2541  159.77869],[429.27484 154.8421 ],[426.14954 152.83177],[427.17902 152.90741],,,,,,,[430.99338 143.13907],[435.02042 153.67346],[431.81818 154.28181],[433.7134  152.44513],[429.62766 150.21277],[437.2602 148.5153],[434.39822 155.23009],,[443.9621 161.6968],[438.68286 163.57639],[448.14844 175.35938],[448.5041 154.4877],[438.18817 148.82796],[446.8032 159.9734],[438.85263 160.94737],[443.184 164.384],[446.88617 165.82114],[441.59732 170.27516],[437.53165 168.66245],,[435.36465 167.58011],[439.68054 164.36111],[441.85876 164.14124],[455.23392 167.7076 ],[451.28024 170.06369],[449.5283  174.05661],[454.72916 174.8368 ],[456.93774 178.22179],[451.96036 176.52423],[452.92    171.20667]
42,,,,,,,,,,,,,,,,,,,,,,[156.57799 163.5046 ],[153.86607 167.49107],[158.63846 157.3    ],[168.51515 157.16667],[166.68675 159.54218],[162.2683  152.91463],[163.575 164.3  ],[164.25252 164.33333],[164.25555 169.52222],[176.46753 168.58441],,[179.81938 168.48459],[183.42932 185.6911 ],[176.41615 178.441  ],[176.5     182.82835],[175.08388 178.30968],[177.97025 174.7738 ],[188.2069  183.56035],,[189.54225 182.43661],[182.59639 180.39157],[177.12408 191.     ],[186.56627 190.95782],[187.49374 179.4625 ],[199.47552 175.14685],[192.27142 173.55   ],[203.77623 171.51048],[201.15068 173.4452 ],[205.2069 176.3793],[204.77026 173.16891],[207.01987 173.06622],[202.66891 179.08784],[201.63226 175.85161],[197.48102 176.74051],[194.28485 177.21213],[196.49004 177.40637],[196.43333 174.84666],[202.39024 178.73984],[195.07463 177.22388],[200.95555 173.47408],[205.16536 178.6693 ],[195.7381  177.38095],[201.29771 177.45038],[211.77083 172.27083],[211.625   167.82237],[215.11627 172.63567],[210.63121 173.93617],[205.91911 172.32353],[199.61363 180.67424],[203.41072 173.29465],[196.78212 179.15642],[209.96184 187.62596],[215.184 184.6  ],[201.69608 175.81372],[210.85925 166.47408],[209.08943 167.813  ],[210.0687  168.51909],[215.5493  168.02113],[209.9926  162.79259],[205.30232 164.32558],[199.275  161.5375],[195.60843 160.58434],[200.35849 163.     ],[203.29834 165.97238],[214.8881  168.36363],[211.90654 157.71028],[207.19643 151.375  ],[208.88785 150.62617],[217.05789 153.72105],[216.38948 152.11578],[218.24742 147.98969]
43,,,,,,,,,,,,,,,,,,,,,,,[ 49.402298 580.1839  ],[ 48.67021 568.09576],[ 50.85437 572.62134],[ 50.048077 568.63464 ],[ 54.887756 570.31635 ],[ 56.45283 577.84906],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,,,,,,,,,,,,,,,,,,,,,,,[ 44.12409 587.635  ],[ 45.921875 578.89844 ],[ 48.91603 587.8168 ],[ 48.258335 579.55835 ],[ 46.30252 577.2521 ],[ 51.115704 589.1157  ],[ 37.99375 594.3812 ],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,,,,,,,,,,,,,,,,,,,,,,,,[ 67.5875 618.7125],[ 69.1579 617.0105],[ 64.588234 609.16473 ],[ 60.144 608.064],[ 57.733334 614.5111  ],[ 57.588234 623.03674 ],[ 56.929688 626.8828  ],,,,[ 48.985367 616.90247 ],[ 58.153286 615.15326 ],[ 74.228264 621.40216 ],[ 71.61667 617.11664],[ 68.05595 621.4685 ],[ 74.62162 637.07434],[ 70.58518 627.4148 ],,,,,,[ 58.910828 612.4841  ],[ 50.968353 609.38605 ],[ 43.786324 597.32477 ],[ 37.50476 603.1905 ],[ 36.7    605.2636],[ 36.035397 602.81415 ],[ 41.496 603.112],[ 38.106556 607.56555 ],[ 40.482353 604.8706  ],[ 39.273224 604.36615 ],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,,,,,,,,,,,,,,,,,,,,,,,,[ 56.262627 629.0909  ],[ 61.310608 627.9621  ],[ 58.650406 621.88617 ],[ 60.886524 622.88654 ],[ 65.46774 632.4758 ],,,[ 70.15909 622.01514],[ 57.527557 619.86615 ],[ 63.666668 616.8227  ],[ 61.225  631.5625],,[ 61.224636 618.7754  ],[ 58.9375  616.13196],[ 55.795776 619.94366 ],[ 64.84931 626.4589 ],[ 57.6    617.6067],[ 72.99048 605.74286],,,[ 61.79091 607.5136 ],[ 62.703705 598.6708  ],[ 69.82 610.02],[ 63.252174 608.      ],[ 65.5988  608.40717],[ 58.735 611.105],[ 56.533897 616.6525  ],[ 52.753845 612.0231  ],[ 55.059525 618.75    ],[ 50.513157 625.25    ],[ 51.913044 625.6087  ],[ 49.867348 627.81635 ],[ 48.385418 629.48956 ],[ 57.345913 631.7044  ],[ 56.574326 632.2568  ],[ 64.54667 627.5    ],[ 55.182796 626.9462  ],[ 63.6    621.1667],[ 78.90476 628.2381 ],,[ 74.51667 626.01666],[ 75.05825 625.78644],[ 75.81645 621.7848 ],,[ 79.948906 627.15326 ],[ 85.10526 619.9211 ],[ 83.80357 619.6786 ],[ 88.427635 617.2039  ],[ 84.52299 619.8506 ],[ 87.42029 626.8261 ],[ 92.07258 616.60486],[ 84.36781 597.4023 ],,,,,[ 75.068184 603.99243 ],[ 71.30597 605.05225],[ 76.10135 605.7162 ],[ 70.0942  605.96375],[ 74.55474 605.35034],,[ 77.86207 607.4138 ],[ 75.61806 604.94446],[ 74.98    606.32666],[ 74.54132 608.80994],[ 77.25   610.6458],[ 68.53684 616.3579 ],[ 57.788235 611.38824 ]
47,,,,,,,,,,,,,,,,,,,,,,,,,[221.5     146.88235],[217.77193 149.52632],[223.5     149.38235],[227.09091 163.11363],[217.26315 153.92105],,,,,,,,,,,,[212.40678 145.36723],[206.64072 153.76048],,[194.87314 168.8806 ],,[192.22144 166.05   ],[182.1561  163.01952],[186.04706 163.23529],[182.24211 164.65263],[184.13637 163.85454],[183.71698 159.48112],[188.09009 160.28828],[183.87254 165.86275],[176.95555 165.63333],[172.1628  166.36046],[170.55844 167.88312],[169.38835 164.59224],[167.90291 165.18446],[169.12122 163.     ],,,,[168.34445 171.43333],[172.7449  170.31633],[182.10909 169.     ],[176.51923 168.32692],[172.2234  175.53723],[174.19565 167.65218],[183.81871 166.95322],[193.31927 167.77711],[178.13574 161.79639],[172.84914 163.31035],[185.0047  164.78404],[198.761   164.21384],[177.55975 163.03145],[173.6729 171.243 ],[172.54716 174.07547],[174.37837 174.36037],[171.05443 169.91156],[166.17198 167.21657],[163.34161 168.88199],[166.87582 169.53595],[161.49669 169.5298 ],[165.89677 171.15485],[168.41463 170.97562],[168.8773 171.0368],[166.41566 172.93976],[166.72223 173.22223],[167.84181 173.00565],[171.15    175.81667],[167.12569 173.48634],[169.13132 168.27272]
48,,,,,,,,,,,,,,,,,,,,,,,,,[518.8571  150.42857],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,,,,,,,,,,,,,,,,,,,,,,,,,,,[  0.  633.5],,[  1.5454545 632.5455   ],[6.1111110e-01 6.3694446e+02],[3.3333334e-01 6.2983331e+02],,,,,,,[  1.6666666 632.125    ],,,[  1.2173913 638.36957  ],[  0. 632.],,[  2.8253968 637.5873   ],,[  0.  634.5],,[  0.  640.5],[  1.3243244 638.56757  ],[  1.2121212 639.2727   ],[  1.6304348 638.43475  ],[  3.701031 639.47424 ],[  2.8732395 645.0141   ],[  2.467742 641.371   ],[  0.68421054 641.1579    ],[  0.  638.5],[  2.2786884 640.4754   ],[  2.086207 642.4483  ],[  9.433962 639.15094 ],,[  9.398602 645.97205 ],[ 15.247191 632.73596 ],[ 15.842105 642.34735 ],[ 11.258064 648.74194 ],[  8.75    648.60297],[  7.9041095 646.1781   ],[ 10.655914 648.74194 ],[ 10.122302 650.259   ],[  5.7943263 649.8511   ],[  4.970803 648.46716 ],[  9.812903 646.45807 ],[  6.1079135 649.04315  ],[  3.2871287 647.63367  ],,[  3.5643563 650.6139   ],[ 10.854167 645.6736  ],[ 10.115942 649.4203  ],[ 12.442029 648.6884  ],,[ 11.937063 643.87415 ],[  9.195946 643.5878  ],[ 13.520548 644.0137  ],[  5.813793 645.069   ],[ 11.46   645.2267],[ 24.613138 654.7445  ],[ 24.57718 655.27515],[ 22.267605 655.4789  ],[ 22.150684 656.9863  ],[ 23.815384 656.5615  ],[ 25.957144 658.35    ],[ 15.378205 644.2564  ],[ 16.474026 640.87665 ]
50,,,,,,,,,,,,,,,,,,,,,,,,,,,[190.12666 177.80667],[194.4436  182.39098],[188.68553 169.9371 ],[184.96619 173.7053 ],[199.77142 171.98572],[189.58    169.20667],[197.96269 168.2612 ],,[191.04347 163.80435],[198.47917 169.15973],[199.83333 162.72   ],[199.9    169.8125],[200.40373 188.45963],,[196.37038 206.36508],[194.18182 213.5    ],,[193.6198 216.1198],[193.99  209.505],[191.97197 217.56541],[181.70833 214.66145],[196.68715 212.16202],[190.08717 197.10257],[193.02563 198.71794],[186.10431 186.53238],[194.17198 192.42038],[194.33928 197.70535],[191.61702 189.84042],[185.80302 180.18939],[184.3967  181.72728],[183.65909 187.25   ],[194.6358  195.96297],[202.36913 193.43625],[195.34659 190.8125 ],[203.78238 185.61658],[207.5    193.0625],[199.17545 192.94737],[201.27512 193.44542],[201.51328 192.44247],[207.67769 189.83472],[198.63158 202.36438],[202.67346 205.93198],[199.9755  201.16667],[202.36363 207.17273],,[201.93289 200.95302],[206.82089 206.68657],[198.10396 202.5693 ],[196.72464 184.43478],[201.0614  176.99123],[196.35294 184.35294],[188.75    182.21153],[192.14894 180.56383],,[183.54945 177.95604],[188.      177.75533],[181.32292 179.90625],[186.69444 181.96297],[189.91072 184.14285],[189.65454 187.63637],[187.60869 193.26086],[186.5321 193.6789],[188.39131 189.83696],[191.83673 193.41837],[185.04903 189.96078],[186.37143 184.46666]
51,,,,,,,,,,,,,,,,,,,,,,,,,,,[  5.1842103 638.0789   ],[  0.     643.6429],,,[  3.8849556 644.38055  ],[  0.84375 644.875  ],[  3.2929294 639.798    ],,[  0. 641.],[4.000e-01 6.445e+02],,,,[  0.  650.5],,,,,,,,,,[  1.5    653.1579],,,,[  2.35    653.06665],[  1.1290323 652.4194   ],[  1.     651.9524],[  3.5     654.10254],[  2.245614 656.4386  ],[  0.8181818 662.8182   ],[  0.9047619 669.9524   ],[  5.3097343 670.9956   ],[ 20.434782 661.3739  ],[ 24.575758 668.2197  ],[ 20.916666 659.1859  ],[ 18.26946 659.7844 ],[ 18.566137 656.0476  ],[ 30.260223 649.5688  ],[ 17.886076 645.1899  ],[ 13.731708 645.96344 ],,[ 20.53125 644.4375 ],[ 15.732558 648.94183 ],,[ 15.257143 643.3786  ],[ 14.746479 650.8779  ],[ 20.141026 645.6539  ],[ 19.816092 647.2069  ],[ 21.714285 646.2262  ],[ 17.071428 644.8929  ],[ 20.719696 654.8561  ],[ 17.636986 654.9863  ],[ 22.461538 656.60254 ],[ 15.387096 643.0538  ],,[ 15.810651 643.5562  ],[ 16.147436 644.35895 ],[ 12.5103445 645.0276   ],[ 12.675862 646.2138  ],[ 16.191082 643.66876 ],[  5.968992 629.8605  ],[  3.0963855 628.747    ],[  4.7983193 625.2941   ]
